id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint
164159888,31900,31900,31900, 36 months,0.1171,1055.13,B,B3,"Sr. Specialist, Corporate Communications",< 1 year,OWN,105000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,945xx,CA,5.94,0,36069,715,719,0,71,,11,0,24056,0.293,38,w,31156.16,31156.16,1024,1024,743.84,280.16,0,0,0,43881,0,43910,43850,714,710,0,71,1,Individual,,,
164157248,35000,35000,35000, 60 months,0.1308,797.8,B,B5,Sales,6 years,MORTGAGE,90000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,175xx,PA,28.32,0,43833,705,709,0,43,,14,0,24992,0.641,20,w,34583.7,34583.7,759.65,759.65,416.3,343.35,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
163815529,20400,20400,20400, 36 months,0.0702,630.08,A,A2,Deputy Director of Athletics,< 1 year,MORTGAGE,200000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,044xx,ME,13.89,0,34669,775,779,2,24,,23,0,13818,0.143,44,w,19889.26,19889.26,618.15,618.15,510.74,107.41,0,0,0,43881,0,43910,43850,779,775,0,,1,Joint App,267000,11.07,Source Verified
164137896,7200,7200,7200, 60 months,0.1774,181.82,C,C5,SERGEANT OF THE POLICE DEPARTMENT,10+ years,MORTGAGE,87500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,612xx,IL,18.76,0,43864,660,664,1,48,,13,0,21053,0.786,35,w,7124.62,7124.62,171.18,171.18,75.38,95.8,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
163278400,31900,31900,31900, 60 months,0.1612,777.79,C,C3,Sales Manager - North America,1 year,RENT,185000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,926xx,CA,28.1,0,44112,695,699,1,,,22,0,53722,0.386,36,w,31650.72,31650.72,734.94,734.94,249.28,485.66,0,0,0,43881,777.79,43910,43850,699,695,0,,1,Individual,,,
163910910,14875,14875,14875, 60 months,0.0819,302.97,A,A4,Police Officer,10+ years,MORTGAGE,84000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,347xx,FL,14.99,0,44075,725,729,2,,,13,0,14721,0.259,42,w,14673.55,14673.55,292.82,292.82,201.45,91.37,0,0,0,43881,0,43910,43850,729,725,0,,1,Individual,,,
164160243,10000,10000,10000, 60 months,0.2305,282.2,D,D3,Lead Sales Associate,< 1 year,RENT,25400,Source Verified,44184,Current,n,credit_card,Credit card refinancing,373xx,TN,28.31,0,44019,660,664,0,74,,9,0,8439,0.709,11,w,9909.88,9909.88,262.99,262.99,90.12,172.87,0,0,0,43881,0,43910,43850,664,660,0,74,1,Individual,,,
163043752,12000,12000,12000, 36 months,0.0819,377.09,A,A4,Teacher,10+ years,MORTGAGE,100000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,158xx,PA,19.78,0,43831,710,714,1,43,,23,0,16440,0.288,40,w,2558.68,2558.68,9529.18,9529.18,9441.32,87.86,0,0,0,43881,377.09,43910,43850,704,700,0,,1,Joint App,160000,17.45,Source Verified
164155952,2500,2500,2500, 36 months,0.2055,93.62,D,D2,,n/a,OWN,48000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,894xx,NV,5.2,0,44107,665,669,2,63,,3,0,2012,0.649,10,w,2460.61,2460.61,89.34,89.34,39.39,49.95,0,0,0,43881,93.62,43910,43850,669,665,0,63,1,Individual,,,
164162317,10625,10625,10625, 36 months,0.0819,333.89,A,A4,Plumber,8 years,MORTGAGE,60000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,191xx,PA,18.4,0,44109,735,739,0,,,7,0,9486,0.456,9,w,10363.63,10363.63,326.64,326.64,261.37,65.27,0,0,0,43881,0,43910,43850,774,770,0,,1,Individual,,,
163911836,16000,16000,16000, 36 months,0.0819,502.79,A,A4,President,6 years,MORTGAGE,160000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,891xx,NV,30.97,0,36404,745,749,1,38,,10,0,74593,0.506,32,w,15606.41,15606.41,491.87,491.87,393.59,98.28,0,0,0,43881,0,43910,43850,749,745,0,,1,Individual,,,
164163279,7500,7500,7500, 36 months,0.1524,260.88,C,C2,Land Tech,2 years,RENT,75000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,782xx,TX,11.24,2,36770,660,664,2,9,,8,0,7973,0.654,26,w,7334.37,7334.37,251.36,251.36,165.63,85.73,0,0,0,43881,0,43910,43850,684,680,0,44,1,Individual,,,
163934099,40000,40000,40000, 60 months,0.1308,911.77,B,B5,Machine Operator,3 years,RENT,101000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,100xx,NY,21.38,0,44082,700,704,2,,,12,0,13940,0.254,16,w,39524.23,39524.23,868.17,868.17,475.77,392.4,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
164126553,40000,40000,40000, 60 months,0.1524,956.65,C,C2,"Chief Technology Officer, TSPI",< 1 year,RENT,750000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,112xx,NY,2.9,1,43862,715,719,1,9,,8,0,92175,0.013,14,w,39551.35,39551.35,905.85,905.85,448.65,457.2,0,0,0,43881,0,43910,43850,739,735,0,,1,Individual,,,
164155502,38000,38000,38000, 36 months,0.0756,1183.09,A,A3,Finance and Accounting Consultant,< 1 year,RENT,165000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,945xx,CA,7.04,0,35796,675,679,0,,,8,0,74920,0.254,55,w,37056.31,37056.31,1159.15,1159.15,943.69,215.46,0,0,0,43881,0,43910,43881,679,675,0,,1,Individual,,,
164162292,19200,19200,19200, 36 months,0.124,641.39,B,B4,Welder,7 years,RENT,60000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,164xx,PA,19.16,0,43872,705,709,3,,,7,0,25283,0.95,13,w,18757.01,18757.01,621.55,621.55,442.99,178.56,0,0,0,43881,0,43910,43850,709,705,0,,1,Individual,,,
164051773,21050,21050,21050, 36 months,0.0756,655.37,A,A3,,< 1 year,RENT,40000,Verified,44184,Current,n,credit_card,Credit card refinancing,334xx,FL,33.24,0,44055,735,739,1,,,7,0,9883,0.383,10,w,20527.24,20527.24,642.11,642.11,522.75,119.36,0,0,0,43881,0,43910,43850,744,740,0,,1,Individual,,,
164106723,14000,14000,14000, 60 months,0.1308,319.12,B,B5,Custodia,10+ years,RENT,50000,Source Verified,44184,Current,n,other,Other,113xx,NY,6.63,0,43899,775,779,0,,,9,0,3100,0.108,10,w,13833.48,13833.48,303.86,303.86,166.52,137.34,0,0,0,43881,0,43910,43850,794,790,0,,1,Individual,,,
164168267,5725,5725,5725, 36 months,0.2055,214.37,D,D2,Analyst ,< 1 year,RENT,38000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,333xx,FL,25.11,0,44087,725,729,1,,,9,0,4809,0.196,11,w,5611.94,5611.94,204.57,204.57,113.06,91.51,0,0,0,43881,214.37,43910,43850,739,735,0,,1,Individual,,,
164153009,10000,10000,10000, 36 months,0.1102,327.49,B,B2,cleaner,1 year,OWN,38000,Not Verified,44184,Current,n,home_improvement,Home improvement,800xx,CO,28.81,1,44147,715,719,0,16,101,13,1,3150,0.167,19,w,9764.34,9764.34,318.31,318.31,235.66,82.65,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
163582275,19600,19600,19600, 60 months,0.1612,477.89,C,C3,Client Service Executive,10+ years,MORTGAGE,150000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,917xx,CA,24.61,0,43927,690,694,0,56,,17,0,40270,0.543,22,w,19385.4,19385.4,451.56,451.56,214.6,236.96,0,0,0,43881,0,43910,43850,689,685,0,56,1,Individual,,,
164085517,8200,8200,8200, 36 months,0.0702,253.27,A,A2,Security guard,10+ years,MORTGAGE,40000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,615xx,IL,26.97,0,44080,690,694,1,,72,13,1,7408,0.196,34,w,7994.7,7994.7,248.47,248.47,205.3,43.17,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
163875567,1200,1200,1200, 36 months,0.2565,48.13,D,D4,Supervisor Customer Service,6 years,RENT,51500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,274xx,NC,37.19,0,44077,715,719,0,24,,11,0,7743,0.493,36,w,1177.52,1177.52,45.57,45.57,22.48,23.09,0,0,0,43881,0,43910,43850,714,710,0,62,1,Individual,,,
164010527,10625,10625,10625, 36 months,0.1171,351.44,B,B3,,5 years,RENT,12000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,331xx,FL,26.4,0,43906,735,739,0,,,3,0,2697,0.49,3,w,10377.24,10377.24,341.07,341.07,247.76,93.31,0,0,0,43881,0,43910,43850,739,735,0,,1,Joint App,57656,21.77,Not Verified
164107457,12000,12000,12000, 36 months,0.0881,380.54,A,A5,Legal Secretary II,6 years,RENT,60000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,631xx,MO,18,1,43928,695,699,0,21,,14,0,11253,0.388,20,w,11707.56,11707.56,371.73,371.73,292.44,79.29,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
164158453,18500,18500,18500, 36 months,0.0702,571.4,A,A2,Therapist ,9 years,RENT,80000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,932xx,CA,16.17,0,43927,720,724,0,,,9,0,35412,0.535,20,w,18036.83,18036.83,560.58,560.58,463.18,97.41,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164164444,4000,4000,4000, 36 months,0.0702,123.55,A,A2,,n/a,MORTGAGE,74000,Not Verified,44184,Current,n,home_improvement,Home improvement,327xx,FL,17.92,0,36281,750,754,1,,,10,0,19413,0.447,22,w,3899.85,3899.85,121.21,121.21,100.15,21.06,0,0,0,43881,0,43910,43850,759,755,0,,1,Individual,,,
164149768,18925,18925,18925, 36 months,0.0702,584.53,A,A2,Produce clerk,10+ years,OWN,59000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,333xx,FL,20.38,0,44105,790,794,0,,,7,0,8817,0.216,12,w,18451.18,18451.18,573.46,573.46,473.82,99.64,0,0,0,43881,0,43910,43850,794,790,0,,1,Individual,,,
164160469,9000,9000,9000, 60 months,0.1695,223.44,C,C4,Administrative Assistant,5 years,RENT,75000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,370xx,TN,7.22,1,43986,720,724,2,21,,10,0,1578,0.039,23,w,8903.68,8903.68,210.73,210.73,96.31,114.42,0,0,0,43881,0,43910,43850,724,720,0,21,1,Individual,,,
162940832,34025,34025,34025, 60 months,0.124,763.77,B,B4,Area Manager,10+ years,MORTGAGE,102000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,972xx,OR,21.06,0,36586,755,759,1,,,22,0,176357,0.278,65,w,33612.82,33612.82,728.61,728.61,412.18,316.43,0,0,0,43881,0,43910,43850,739,735,0,,1,Individual,,,
164149630,31900,31900,31900, 36 months,0.1862,1163.21,D,D1,Property Manager,< 1 year,MORTGAGE,77000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,553xx,MN,46.48,0,43838,680,684,0,71,,20,0,29055,0.377,46,w,31231.77,31231.77,1113.71,1113.71,668.23,445.48,0,0,0,43881,0,43910,43850,694,690,0,71,1,Joint App,127000,38.73,Source Verified
164131825,36000,36000,36000, 60 months,0.1102,783.09,B,B2,Outside Sales,6 years,MORTGAGE,62000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,062xx,CT,54.1,0,44105,725,729,0,,,15,0,71346,0.643,29,w,35547.51,35547.51,750.03,750.03,452.49,297.54,0,0,0,43881,0,43910,43850,724,720,0,,1,Joint App,178500,29.42,Source Verified
164137075,6000,6000,6000, 60 months,0.288,189.73,D,D5,,< 1 year,OWN,60000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,716xx,AR,30.6,0,44049,670,674,0,24,,28,0,8684,0.62,33,w,5954.27,5954.27,175.33,175.33,45.73,129.6,0,0,0,43881,0,43910,43850,689,685,0,24,1,Individual,,,
163369317,25000,25000,25000, 36 months,0.288,1044.93,D,D5,Letter Carrier,2 years,MORTGAGE,65000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,410xx,KY,38.4,0,43898,705,709,0,,,8,0,22730,0.781,11,w,24020.74,24020.74,2030,2030,979.26,1050.74,0,0,0,43881,2089.93,43910,43850,699,695,0,,1,Individual,,,
163273670,1600,1600,1600, 36 months,0.2055,59.92,D,D2,Speech Teacher,10+ years,MORTGAGE,70000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,283xx,NC,34.34,0,36039,695,699,0,63,,19,0,48059,0.698,31,w,1567.48,1567.48,57.18,57.18,32.52,24.66,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
163708648,24000,24000,24000, 60 months,0.1102,522.06,B,B2,,n/a,MORTGAGE,24000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,567xx,MN,105.55,0,35704,705,709,0,,,6,0,62263,0.977,11,w,23304.94,23304.94,1022.08,1022.08,695.06,327.02,0,0,0,43881,522.06,43910,43850,714,710,0,,1,Joint App,142500,39.47,
164061740,22400,22400,22400, 60 months,0.1612,546.16,C,C3,Tax Specialist,1 year,MORTGAGE,72000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,334xx,FL,21.26,0,43833,690,694,1,70,,11,0,11667,0.474,30,w,22154.75,22154.75,516.07,516.07,245.25,270.82,0,0,0,43881,0,43910,43850,694,690,0,70,1,Individual,,,
162850854,7700,7700,7700, 36 months,0.0702,237.83,A,A2,,n/a,MORTGAGE,38000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,448xx,OH,11.37,0,36342,670,674,0,26,,12,0,8347,0.258,24,w,7514.72,7514.72,233.33,233.33,185.28,48.05,0,0,0,43881,237.83,43910,43850,674,670,0,,1,Individual,,,
163702575,21600,21600,21600, 36 months,0.2565,866.26,D,D4,Salesman,5 years,RENT,60000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,373xx,TN,24.14,0,43962,670,674,1,,,7,0,15147,0.513,17,w,21195.44,21195.44,820.09,820.09,404.56,415.53,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
163500955,14000,14000,14000, 36 months,0.143,480.53,C,C1,Supervisor,8 years,RENT,50784,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,956xx,CA,22.21,0,44144,695,699,0,58,,22,0,9029,0.561,38,w,13284.86,13284.86,990.1,990.1,715.14,274.96,0,0,0,43881,986.78,43910,43850,699,695,0,59,1,Joint App,100704,11.2,
163993967,17000,17000,17000, 60 months,0.0819,346.25,A,A4,Television Producer,10+ years,RENT,42000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,186xx,PA,22.66,0,43903,710,714,0,,,12,0,17214,0.318,17,w,16487.36,16487.36,680.9,680.9,512.64,168.26,0,0,0,43881,346.25,43910,43850,714,710,0,,1,Individual,,,
164151837,16000,16000,16000, 36 months,0.0756,498.15,A,A3,Technology Support Specialist,9 years,MORTGAGE,68000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,276xx,NC,24.46,0,36069,730,734,0,,104,5,1,2559,0.173,15,w,15602.65,15602.65,488.07,488.07,397.35,90.72,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164152850,7000,7000,7000, 36 months,0.0881,221.98,A,A5,Sales Engineer,1 year,RENT,125000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,020xx,MA,16.39,2,44051,715,719,0,14,,12,0,7574,0.468,25,w,6829.41,6829.41,216.84,216.84,170.59,46.25,0,0,0,43881,0,43910,43850,719,715,0,14,1,Individual,,,
164153024,5200,5200,5200, 36 months,0.0881,164.9,A,A5,Equipment Operator,2 years,MORTGAGE,100000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,933xx,CA,4.31,0,44139,715,719,0,27,116,9,1,10119,0.371,29,w,5073.28,5073.28,161.08,161.08,126.72,34.36,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
164153484,35000,35000,35000, 36 months,0.1102,1146.19,B,B2,Chief Strategy Officer,3 years,MORTGAGE,150000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,922xx,CA,10.33,0,35339,690,694,1,,93,16,1,32347,0.473,26,w,34175.23,34175.23,1114.05,1114.05,824.77,289.28,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
164153581,19000,19000,19000, 36 months,0.1774,684.42,C,C5,Repair Shop Supervisor ,< 1 year,MORTGAGE,103000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,481xx,MI,32.47,1,34608,675,679,0,3,,12,0,17064,0.677,30,w,18596.46,18596.46,656.33,656.33,403.54,252.79,0,0,0,43881,0,43910,43850,704,700,0,31,1,Individual,,,
164155984,4000,4000,4000, 36 months,0.1695,142.52,C,C4,,< 1 year,OWN,50000,Not Verified,44184,Current,n,home_improvement,Home improvement,407xx,KY,2.16,1,29068,665,669,1,22,65,4,1,3898,0.221,14,w,3913.98,3913.98,136.87,136.87,86.02,50.85,0,0,0,43881,0,43910,43850,674,670,0,51,1,Individual,,,
164149471,23000,23000,23000, 60 months,0.0881,475.33,A,A5,Science teacher ,4 years,RENT,60000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,380xx,TN,29.78,0,44138,720,724,0,63,,13,0,4724,0.165,26,w,22693.53,22693.53,458.44,458.44,306.47,151.97,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
163865839,15950,15950,15950, 36 months,0.1171,527.57,B,B3,Admin Assistant,3 years,RENT,40000,Source Verified,44184,Current,n,other,Other,773xx,TX,11.79,0,43925,705,709,1,,,6,0,3626,0.146,15,w,15505.65,15505.65,584.44,584.44,444.35,140.09,0,0,0,43881,0,43910,43850,709,705,0,,1,Individual,,,
164081438,40000,40000,40000, 60 months,0.1102,870.1,B,B2,Director of Operations,4 years,RENT,130000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,064xx,CT,20.91,0,44169,725,729,0,,,15,0,40500,0.403,32,w,38881.03,38881.03,1703.47,1703.47,1118.97,584.5,0,0,0,43881,870.1,43910,43850,724,720,0,,1,Individual,,,
163634796,18000,18000,18000, 36 months,0.1102,589.47,B,B2,,n/a,RENT,42000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,117xx,NY,27.97,0,44108,675,679,0,,116,12,1,18030,0.589,19,w,17581.34,17581.34,572.94,572.94,418.66,154.28,0,0,0,43881,589.47,43910,43850,674,670,0,,1,Individual,,,
164155658,12000,12000,12000, 36 months,0.0646,367.57,A,A1,Flight attendant ,10+ years,MORTGAGE,103000,Source Verified,44184,Current,n,home_improvement,Home improvement,333xx,FL,2.37,0,36373,740,744,0,26,,8,0,4902,0.163,23,w,11697.03,11697.03,361.11,361.11,302.97,58.14,0,0,0,43881,0,43910,43850,744,740,0,,1,Individual,,,
163760260,30000,30000,30000, 36 months,0.0646,918.93,A,A1,Senior Trainer,2 years,MORTGAGE,114960,Source Verified,44184,Current,n,credit_card,Credit card refinancing,895xx,NV,8.3,0,44018,690,694,0,,,10,0,29497,0.59,18,w,28242.57,28242.57,1902.78,1902.78,1757.43,145.35,0,0,0,43881,0,43910,43850,709,705,0,,1,Individual,,,
164142781,15000,15000,15000, 36 months,0.1774,540.34,C,C5,Program manager,10+ years,RENT,77500,Verified,44184,Current,n,debt_consolidation,Debt consolidation,027xx,MA,27.31,0,44051,660,664,0,75,,9,0,11477,0.74,12,w,14681.41,14681.41,518.16,518.16,318.59,199.57,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
164003220,14000,14000,14000, 36 months,0.0756,435.88,A,A3,stock clerk,10+ years,MORTGAGE,28000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,275xx,NC,43.89,0,43925,720,724,0,,,7,0,8694,0.561,15,w,13652.32,13652.32,427.06,427.06,347.68,79.38,0,0,0,43881,0,43910,43850,739,735,0,,1,Joint App,121000,14.01,Source Verified
163701573,32325,32325,32325, 60 months,0.1612,788.15,C,C3,Registered dental assistant ,10+ years,MORTGAGE,45000,Verified,44184,Current,n,credit_card,Credit card refinancing,488xx,MI,52.19,0,44016,685,689,1,80,,12,0,24582,0.619,18,w,31971.08,31971.08,744.73,744.73,353.92,390.81,0,0,0,43881,0,43910,43850,689,685,0,,1,Joint App,205000,22.79,
164163162,32000,32000,32000, 36 months,0.0702,988.36,A,A2,Tax Senior,5 years,RENT,72000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,801xx,CO,21.8,0,43840,700,704,0,70,,12,0,28891,0.947,15,w,31198.84,31198.84,969.64,969.64,801.16,168.48,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
164152777,7125,7125,7125, 36 months,0.0881,225.95,A,A5,Maintenance Supervisor,10+ years,RENT,65000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,480xx,MI,8.09,0,43898,715,719,0,,,6,0,2887,0.28,24,w,6751.85,6751.85,446.67,446.67,373.15,73.52,0,0,0,43881,225.95,43910,44184,719,715,0,,1,Individual,,,
164082688,29600,29600,29600, 60 months,0.2055,793.31,D,D2,,n/a,MORTGAGE,0,Not Verified,44184,Current,n,credit_card,Credit card refinancing,584xx,ND,,0,43833,685,689,0,,,9,0,17711,0.82,24,w,28922.78,28922.78,1549.31,1549.31,677.22,872.09,0,0,0,43881,800,43910,43850,699,695,0,,1,Joint App,125000,25.92,Not Verified
163267859,26175,26175,26175, 36 months,0.0646,801.77,A,A1,Vice President,10+ years,MORTGAGE,70000,Source Verified,44184,Current,n,home_improvement,Home improvement,151xx,PA,22.13,0,36008,770,774,1,,,12,0,5556,0.155,24,w,25514.14,25514.14,787.68,787.68,660.86,126.82,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
164128794,16000,16000,16000, 36 months,0.0646,490.1,A,A1,Accounts payable ,1 year,RENT,62500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,104xx,NY,16.07,1,44087,690,694,1,12,,13,0,17254,0.405,23,w,15596.03,15596.03,481.49,481.49,403.97,77.52,0,0,0,43881,0,43910,43850,694,690,0,13,1,Individual,,,
164156954,11200,11200,11200, 60 months,0.1308,255.3,B,B5,owner,10+ years,MORTGAGE,198000,Not Verified,44184,Fully Paid,n,debt_consolidation,Debt consolidation,482xx,MI,9.21,0,44172,675,679,1,,118,15,1,31271,0.79,18,w,0,0,11212.69432,11212.69,11200,12.69,0,0,0,43850,11224.9,,43850,679,675,0,,1,Individual,,,
164062396,22325,22325,22325, 60 months,0.1102,485.63,B,B2,Industry Expert,4 years,MORTGAGE,140000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,217xx,MD,18.28,0,33208,755,759,1,,,9,0,26890,0.355,29,w,22044.39,22044.39,465.13,465.13,280.61,184.52,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
164029709,36475,36475,36475, 60 months,0.1524,872.34,C,C2,Engineer,2 years,RENT,87500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,761xx,TX,12.41,0,44055,685,689,1,,,10,0,17023,0.549,17,w,36204.86,36204.86,826.02,826.02,270.14,555.88,0,0,0,43881,872.34,43910,43850,709,705,0,,1,Individual,,,
164077899,21275,21275,21275, 36 months,0.1102,696.72,B,B2,Coordinator,4 years,RENT,80000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,110xx,NY,11.9,1,44171,665,669,0,17,,7,0,224,0.048,16,w,3996.43,3996.43,17423.18,17423.18,17278.57,144.61,0,0,0,43881,0,43910,43850,654,650,0,17,1,Individual,,,
164161738,25000,25000,25000, 60 months,0.2565,743.35,D,D4,plant laborer,1 year,RENT,66000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,436xx,OH,28.8,0,44023,675,679,0,57,,6,0,14841,0.757,12,w,24791.03,24791.03,689.91,689.91,208.97,480.94,0,0,0,43881,0,43910,43850,679,675,0,,1,Individual,,,
164150261,20000,20000,20000, 60 months,0.0819,407.35,A,A4,Supervisor,2 years,MORTGAGE,95000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,585xx,ND,17.64,2,44107,750,754,0,4,,8,0,18629,0.931,28,w,19729.15,19729.15,393.7,393.7,270.85,122.85,0,0,0,43881,0,43910,43850,729,725,0,4,1,Individual,,,
